Target,Response,Informant
glass of water,glass of water,VA6A
glass of water,glass of water,VA6B
glass of water,water,VA7A
glass of water,glass of water,VA7A
glass of water,glass of water,VA7B
glass of water,glass of water,VA8A
glass of water,glass of water,VA8B
glass of water,glass of water,VA8C!
glass of water,glass of water,VA9A
glass of water,glass water,VA9B!
glass of water,glass of water,VA10A
glass of water,glass of water,VA10B
glass of water,glass water,VA11A
glass of water,glass of water,VA11B
glass of water,glass of water,VA12A
glass of water,glass of water,VA12B!
glass of water,glass of water,VA13A
glass of water,water,VA13A
glass of water,glass of water,VA13B
glass of water,glass of water,VA14A
glass of water,glass of water,VA14B
glass of water,glass of water,VA14C
glass of water,glass of water,VA15A
glass of water,glass of water,VA15B
glass of water,glass of water,VA16A
glass of water,glass of water,VA16B
glass of water,glass of water,VA17A
glass of water,glass of water,VA17B
glass of water,glass of water,VA18
glass of water,glass of water,VA19A
glass of water,glass water,VA19B
glass of water,glass of water,VA19C!
glass of water,glass of water,VA20A
glass of water,glass of water,VA20B
glass of water,,VA20C
